Pubchem ID, InChi, InChiKey, Canonical Smiles, Isomeric Smiles
280,InChI=1S/CO2/c2-1-3,CURLTUGMZLYLDI-UHFFFAOYSA-N,C(=O)=O,C(=O)=O
284,InChI=1S/CH2O2/c2-1-3/h1H_(H_2_3),BDAGIHXWWSANSR-UHFFFAOYSA-N,C(=O)O,C(=O)O
290,InChI=1S/C9H15N3O11P2/c10-5-1-2-12(9(15)11-5)8-7(14)6(13)4(22-8)3-21-25(19_20)23-24(16_17)18/h1-2_4_6-8_13-14H_3H2_(H_19_20)(H2_10_11_15)(H2_16_17_18),ZWIADYZPOWUWEW-UHFFFAOYSA-N,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O
292,InChI=1S/C15H25N3O16P2/c16-7-1-2-18(15(25)17-7)13-11(23)9(21)6(31-13)4-30-35(26_27)34-36(28_29)33-14-12(24)10(22)8(20)5(3-19)32-14/h1-2_5-6_8-14_19-24H_3-4H2_(H_26_27)(H_28_29)(H2_16_17_25),CGPHZDRCVSLMCF-UHFFFAOYSA-N,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O
294,InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H_1-2H2,GUBGYTABKSRVRQ-UHFFFAOYSA-N,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O
297,InChI=1S/CH4/h1H4,VNWKTOKETHGBQD-UHFFFAOYSA-N,C,C
311,InChI=1S/C6H8O7/c7-3(8)1-6(13_5(11)12)2-4(9)10/h13H_1-2H2_(H_7_8)(H_9_10)(H_11_12),KRKNYBCHXYNGOX-UHFFFAOYSA-N,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,C(C(=O)O)C(CC(=O)O)(C(=O)O)O
314,InChI=1S/C9H14N3O8P/c10-5-1-2-12(9(15)11-5)8-7(14)6(13)4(20-8)3-19-21(16_17)18/h1-2_4_6-8_13-14H_3H2_(H2_10_11_15)(H2_16_17_18),IERHLVCPSMICTF-UHFFFAOYSA-N,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O
317,InChI=1S/C21H36N7O16P3S/c1-21(2_16(31)19(32)24-4-3-12(29)23-5-6-48)8-41-47(38_39)44-46(36_37)40-7-11-15(43-45(33_34)35)14(30)20(42-11)28-10-27-13-17(22)25-9-26-18(13)28/h9-11_14-16_20_30-31_48H_3-8H2_1-2H3_(H_23_29)(H_24_32)(H_36_37)(H_38_39)(H2_22_25_26)(H2_33_34_35),RGJOEKWQDUBAIZ-UHFFFAOYSA-N,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O
346,InChI=1S/C12H16O7/c13-5-8-9(15)10(16)11(17)12(19-8)18-7-3-1-6(14)2-4-7/h1-4_8-17H_5H2,BJRNKVDFDLYUGJ-UHFFFAOYSA-N,C1=CC(=CC=C1O)OC2C(C(C(C(O2)CO)O)O)O,C1=CC(=CC=C1O)OC2C(C(C(C(O2)CO)O)O)O
348,InChI=1S/C12H17O10P/c13-6-1-3-7(4-2-6)21-12-11(16)10(15)9(14)8(22-12)5-20-23(17_18)19/h1-4_8-16H_5H2_(H2_17_18_19),FBHYCDOVYMVLEN-UHFFFAOYSA-N,C1=CC(=CC=C1O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O,C1=CC(=CC=C1O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O
349,InChI=1S/C6H10O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-3_5-8_10-11H_1H2,APIQNBNBIICCON-UHFFFAOYSA-N,C(C1C(C(=O)C(C(O1)O)O)O)O,C(C1C(C(=O)C(C(O1)O)O)O)O
363,InChI=1S/C2H5NO/c3-1-2-4/h2H_1_3H2,LYIIBVSRGJSHAV-UHFFFAOYSA-N,C(C=O)N,C(C=O)N
370,InChI=1S/C7H6O5/c8-4-1-3(7(11)12)2-5(9)6(4)10/h1-2_8-10H_(H_11_12),LNTHITQWFMADLM-UHFFFAOYSA-N,C1=C(C=C(C(=C1O)O)O)C(=O)O,C1=C(C=C(C(=C1O)O)O)C(=O)O
382,InChI=1S/C28H40N7O18P3S/c1-28(2_22(39)25(40)31-8-7-18(37)30-9-10-57-27(41)15-3-5-16(36)6-4-15)12-50-56(47_48)53-55(45_46)49-11-17-21(52-54(42_43)44)20(38)26(51-17)35-14-34-19-23(29)32-13-33-24(19)35/h3-6_13-14_17_20-22_26_36_38-39H_7-12H2_1-2H3_(H_30_37)(H_31_40)(H_45_46)(H_47_48)(H2_29_32_33)(H2_42_43_44),LTVXPVBFJBTNIJ-UHFFFAOYSA-N,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C4=CC=C(C=C4)O)O,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C4=CC=C(C=C4)O)O
387,InChI=1S/C29H42N7O17P3S/c1-29(2_24(40)27(41)32-9-8-19(37)31-10-11-57-20(38)12-17-6-4-3-5-7-17)14-50-56(47_48)53-55(45_46)49-13-18-23(52-54(42_43)44)22(39)28(51-18)36-16-35-21-25(30)33-15-34-26(21)36/h3-7_15-16_18_22-24_28_39-40H_8-14H2_1-2H3_(H_31_37)(H_32_41)(H_45_46)(H_47_48)(H2_30_33_34)(H2_42_43_44),ZIGIFDRJFZYEEQ-UHFFFAOYSA-N,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC4=CC=CC=C4)O,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC4=CC=CC=C4)O
388,InChI=1S/C25H40N7O20P3S/c1-25(2_19(37)22(38)28-4-3-14(34)27-5-6-56-15(35)7-12(33)24(39)40)9-49-55(46_47)52-54(44_45)48-8-13-18(51-53(41_42)43)17(36)23(50-13)32-11-31-16-20(26)29-10-30-21(16)32/h10-13_17-19_23_33_36-37H_3-9H2_1-2H3_(H_27_34)(H_28_38)(H_39_40)(H_44_45)(H_46_47)(H2_26_29_30)(H2_41_42_43),HJQWLHMLMCDAEL-UHFFFAOYSA-N,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(C(=O)O)O)O,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(C(=O)O)O)O
389,InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H_1-3_6-7H2_(H_8_9),AHLPHDHHMVZTML-UHFFFAOYSA-N,C(CC(C(=O)O)N)CN,C(CC(C(=O)O)N)CN
390,InChI=1S/C15H22N2O18P2/c18-5-1-2-17(15(26)16-5)12-9(22)6(19)4(32-12)3-31-36(27_28)35-37(29_30)34-14-10(23)7(20)8(21)11(33-14)13(24)25/h1-2_4_6-12_14_19-23H_3H2_(H_24_25)(H_27_28)(H_29_30)(H_16_18_26),HDYANYHVCAPMJV-UHFFFAOYSA-N,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)C(=O)O)O)O)O)O)O,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)C(=O)O)O)O)O)O)O
393,InChI=1S/C6H11O10P/c7-2(1-16-17(13_14)15)3(8)4(9)5(10)6(11)12/h2-3_5_7-8_10H_1H2_(H_11_12)(H2_13_14_15),BDUIIKXSXFDPEC-UHFFFAOYSA-N,C(C(C(C(=O)C(C(=O)O)O)O)O)OP(=O)(O)O,C(C(C(C(=O)C(C(=O)O)O)O)O)OP(=O)(O)O
397,InChI=1S/C10H10N2O/c11-10(13)5-7-6-12-9-4-2-1-3-8(7)9/h1-4_6_12H_5H2_(H2_11_13),ZOAMBXDOGPRZLP-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=CN2)CC(=O)N,C1=CC=C2C(=C1)C(=CN2)CC(=O)N
402,InChI=1S/H2S/h1H2,RWSOTUBLDIXVET-UHFFFAOYSA-N,S,S
422,InChI=1S/C6H13O10P/c7-2(1-16-17(13_14)15)3(8)4(9)5(10)6(11)12/h2-5_7-10H_1H2_(H_11_12)(H2_13_14_15),BIRSGZKFKXLSJQ-UHFFFAOYSA-N,C(C(C(C(C(C(=O)O)O)O)O)O)OP(=O)(O)O,C(C(C(C(C(C(=O)O)O)O)O)O)OP(=O)(O)O
424,InChI=1S/C4H7NO4/c5-2(4(8)9)1-3(6)7/h2H_1_5H2_(H_6_7)(H_8_9),CKLJMWTZIZZHCS-UHFFFAOYSA-N,C(C(C(=O)O)N)C(=O)O,C(C(C(=O)O)N)C(=O)O
442,InChI=1S/C6H11O10P/c7-2(1-16-17(13_14)15)3(8)4(9)5(10)6(11)12/h2-4_7-9H_1H2_(H_11_12)(H2_13_14_15),ZKUSPPOKDDRMIU-UHFFFAOYSA-N,C(C(C(C(C(=O)C(=O)O)O)O)O)OP(=O)(O)O,C(C(C(C(C(=O)C(=O)O)O)O)O)OP(=O)(O)O
453,InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H_1-2H2,FBPFZTCFMRRESA-UHFFFAOYSA-N,C(C(C(C(C(CO)O)O)O)O)O,C(C(C(C(C(CO)O)O)O)O)O
462,InChI=1S/C23H45NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-23(27)28-21(19-22(25)26)20-24(2_3)4/h21H_5-20H2_1-4H3/p+1,XOMRRQXKHMYMOC-UHFFFAOYSA-O,CCCCCCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C,CCCCCCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C
463,InChI=1S/C10H18N4O5/c11-10(12)13-5-1-2-6(9(18)19)14-7(15)3-4-8(16)17/h6H_1-5H2_(H_14_15)(H_16_17)(H_18_19)(H4_11_12_13),UMOXFSXIFQOWTD-UHFFFAOYSA-N,C(CC(C(=O)O)NC(=O)CCC(=O)O)CN=C(N)N,C(CC(C(=O)O)NC(=O)CCC(=O)O)CN=C(N)N
466,InChI=1S/C6H13O9P/c7-1-2-3(8)4(9)5(10)6(14-2)15-16(11_12)13/h2-10H_1H2_(H2_11_12_13),HXXFSFRBOHSIMQ-UHFFFAOYSA-N,C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O,C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O
473,InChI=1S/C5H8O3S/c1-9-3-2-4(6)5(7)8/h2-3H2_1H3_(H_7_8),SXFSQZDSUWACKX-UHFFFAOYSA-N,CSCCC(=O)C(=O)O,CSCCC(=O)C(=O)O
481,InChI=1S/C6H13O9P/c7-1-3(8)5(10)6(11)4(9)2-15-16(12_13)14/h3_5-8_10-11H_1-2H2_(H2_12_13_14),ZKLLSNQJRLJIGT-UHFFFAOYSA-N,C(C(C(C(C(=O)COP(=O)(O)O)O)O)O)O,C(C(C(C(C(=O)COP(=O)(O)O)O)O)O)O
488,InChI=1S/C11H17N3O7S/c12-6(11(20)21)1-2-8(16)14-7(4-22-5-15)10(19)13-3-9(17)18/h5-7H_1-4_12H2_(H_13_19)(H_14_16)(H_17_18)(H_20_21),FHXAGOICBFGEBF-UHFFFAOYSA-N,C(CC(=O)NC(CSC=O)C(=O)NCC(=O)O)C(C(=O)O)N,C(CC(=O)NC(CSC=O)C(=O)NCC(=O)O)C(C(=O)O)N
495,InChI=1S/C9H17NO6S/c10-4(8(13)14)1-2-17-3-5-6(11)7(12)9(15)16-5/h4-7_9_11-12_15H_1-3_10H2_(H_13_14),IQFWYNFDWRYSRA-UHFFFAOYSA-N,C(CSCC1C(C(C(O1)O)O)O)C(C(=O)O)N,C(CSCC1C(C(C(O1)O)O)O)C(C(=O)O)N
502,InChI=1S/C5H13N3O/c6-3-1-2-4-8-5(7)9/h1-4_6H2_(H3_7_8_9),YANFYYGANIYHGI-UHFFFAOYSA-N,C(CCNC(=O)N)CN,C(CCNC(=O)N)CN
513,InChI=1S/C7H10O7/c1-7(14_6(12)13)3(5(10)11)2-4(8)9/h3_14H_2H2_1H3_(H_8_9)(H_10_11)(H_12_13),HHKPKXCSHMJWCF-UHFFFAOYSA-N,CC(C(CC(=O)O)C(=O)O)(C(=O)O)O,CC(C(CC(=O)O)C(=O)O)(C(=O)O)O
514,InChI=1S/C17H18N5O10P/c18-14-10-15(20-5-19-14)22(6-21-10)16-13(26)12(25)9(31-16)4-30-33(28_29)32-17(27)7-2-1-3-8(23)11(7)24/h1-3_5-6_9_12-13_16_23-26H_4H2_(H_28_29)(H2_18_19_20),ULPVJDOMCRTJSN-UHFFFAOYSA-N,C1=CC(=C(C(=C1)O)O)C(=O)OP(=O)(O)OCC2C(C(C(O2)N3C=NC4=C3N=CN=C4N)O)O,C1=CC(=C(C(=C1)O)O)C(=O)OP(=O)(O)OCC2C(C(C(O2)N3C=NC4=C3N=CN=C4N)O)O
521,InChI=1S/C25H42N7O18P3S/c1-13(33)8-16(35)54-7-6-27-15(34)4-5-28-23(38)20(37)25(2_3)10-47-53(44_45)50-52(42_43)46-9-14-19(49-51(39_40)41)18(36)24(48-14)32-12-31-17-21(26)29-11-30-22(17)32/h11-14_18-20_24_33_36-37H_4-10H2_1-3H3_(H_27_34)(H_28_38)(H_42_43)(H_44_45)(H2_26_29_30)(H2_39_40_41),QHHKKMYHDBRONY-UHFFFAOYSA-N,CC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O)O,CC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O)O
523,InChI=1S/C5H6O4/c6-3-1-2-4(7)5(8)9/h3H_1-2H2_(H_8_9),VHKNBDIQDAXGBL-UHFFFAOYSA-N,C(CC(=O)C(=O)O)C=O,C(CC(=O)C(=O)O)C=O
525,InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2_5H_1H2_(H_6_7)(H_8_9),BJEPYKJPYRNKOW-UHFFFAOYSA-N,C(C(C(=O)O)O)C(=O)O,C(C(C(=O)O)O)C(=O)O
528,InChI=1S/C6H11NO4/c1-4(8)11-3-2-5(7)6(9)10/h5H_2-3_7H2_1H3_(H_9_10),FCXZBWSIAGGPCB-UHFFFAOYSA-N,CC(=O)OCCC(C(=O)O)N,CC(=O)OCCC(C(=O)O)N
553,InChI=1S/C7H10O6/c8-4(1-2-6(10)11)3-5(9)7(12)13/h4_8H_1-3H2_(H_10_11)(H_12_13),HNOAJOYERZTSNK-UHFFFAOYSA-N,C(CC(=O)O)C(CC(=O)C(=O)O)O,C(CC(=O)O)C(CC(=O)C(=O)O)O
558,InChI=1S/C6H11N3O3/c7-6(8)9-3-1-2-4(10)5(11)12/h1-3H2_(H_11_12)(H4_7_8_9),ARBHXJXXVVHMET-UHFFFAOYSA-N,C(CC(=O)C(=O)O)CN=C(N)N,C(CC(=O)C(=O)O)CN=C(N)N
593,InChI=1S/C9H16N3O14P3/c10-5-1-2-12(9(15)11-5)8-7(14)6(13)4(24-8)3-23-28(19_20)26-29(21_22)25-27(16_17)18/h1-2_4_6-8_13-14H_3H2_(H_19_20)(H_21_22)(H2_10_11_15)(H2_16_17_18),PCDQPRRSZKQHHS-UHFFFAOYSA-N,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
594,InChI=1S/C3H7NO2S/c4-2(1-7)3(5)6/h2_7H_1_4H2_(H_5_6),XUJNEKJLAYXESH-UHFFFAOYSA-N,C(C(C(=O)O)N)S,C(C(C(=O)O)N)S
596,InChI=1S/C9H13N3O5/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8/h1-2_4_6-8_13-15H_3H2_(H2_10_11_16),UHDGCWIWMRVCDJ-UHFFFAOYSA-N,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O
597,InChI=1S/C4H5N3O/c5-3-1-2-6-4(8)7-3/h1-2H_(H3_5_6_7_8),OPTASPLRGRRNAP-UHFFFAOYSA-N,C1=C(NC(=O)N=C1)N,C1=C(NC(=O)N=C1)N
599,InChI=1S/C5H6O6/c6-2(4(8)9)1-3(7)5(10)11/h2_6H_1H2_(H_8_9)(H_10_11),WXSKVKPSMAHCSG-UHFFFAOYSA-N,C(C(C(=O)O)O)C(=O)C(=O)O,C(C(C(=O)O)O)C(=O)C(=O)O
600,InChI=1S/C6H11O9P/c7-3-2(1-14-16(11_12)13)15-6(10)5(9)4(3)8/h2-5_7-9H_1H2_(H2_11_12_13),IJOJIVNDFQSGAB-UHFFFAOYSA-N,C(C1C(C(C(C(=O)O1)O)O)O)OP(=O)(O)O,C(C1C(C(C(C(=O)O1)O)O)O)OP(=O)(O)O
601,InChI=1S/C6H12N2O3/c1-3(7)5(9)8-4(2)6(10)11/h3-4H_7H2_1-2H3_(H_8_9)(H_10_11),DEFJQIDDEAULHB-UHFFFAOYSA-N,CC(C(=O)NC(C)C(=O)O)N,CC(C(=O)NC(C)C(=O)O)N
602,InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H_4H2_1H3_(H_5_6),QNAYBMKLOCPYGJ-UHFFFAOYSA-N,CC(C(=O)O)N,CC(C(=O)O)N
603,InChI=1S/C6H13O9P/c7-1-3(8)5(10)6(11)4(9)2-15-16(12_13)14/h4-7_9-11H_1-2H2_(H2_12_13_14),GSXOAOHZAIYLCY-UHFFFAOYSA-N,C(C(C(C(C(=O)CO)O)O)O)OP(=O)(O)O,C(C(C(C(C(=O)CO)O)O)O)OP(=O)(O)O
604,InChI=1S/C6H12O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-5_7-11H_1H2_(H_12_13),RGHNJXZEOKUKBD-UHFFFAOYSA-N,C(C(C(C(C(C(=O)O)O)O)O)O)O,C(C(C(C(C(C(=O)O)O)O)O)O)O
605,InChI=1S/C28H49N8O18P3S/c1-28(2_23(41)26(42)31-7-6-18(38)30-8-9-58-19(39)10-16(37)11-36(3_4)5)13-51-57(48_49)54-56(46_47)50-12-17-22(53-55(43_44)45)21(40)27(52-17)35-15-34-20-24(29)32-14-33-25(20)35/h14-17_21-23_27_37_40-41H_6-13H2_1-5H3_(H7-_29_30_31_32_33_38_42_43_44_45_46_47_48_49)/p+1,BBRISSLDTUHWKG-UHFFFAOYSA-O,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(C[N+](C)(C)C)O)O,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(C[N+](C)(C)C)O)O
607,InChI=1S/C6H10O8/c7-1(3(9)5(11)12)2(8)4(10)6(13)14/h1-4_7-10H_(H_11_12)(H_13_14),DSLZVSRJTYRBFB-UHFFFAOYSA-N,C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O,C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O
609,InChI=1S/C6H14NO8P/c7-3-5(9)4(8)2(15-6(3)10)1-14-16(11_12)13/h2-6_8-10H_1_7H2_(H2_11_12_13),XHMJOUIAFHJHBW-UHFFFAOYSA-N,C(C1C(C(C(C(O1)O)N)O)O)OP(=O)(O)O,C(C1C(C(C(C(O1)O)N)O)O)OP(=O)(O)O
610,InChI=1S/C6H10O7/c7-1-2(8)4(5(10)11)13-6(12)3(1)9/h1-4_6-9_12H_(H_10_11),AEMOLEFTQBMNLQ-UHFFFAOYSA-N,C1(C(C(OC(C1O)O)C(=O)O)O)O,C1(C(C(OC(C1O)O)C(=O)O)O)O
611,InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H_1-2_6H2_(H_7_8)(H_9_10),WHUUTDBJXJRKMK-UHFFFAOYSA-N,C(CC(=O)O)C(C(=O)O)N,C(CC(=O)O)C(C(=O)O)N
612,InChI=1S/C3H6O3/c1-2(4)3(5)6/h2_4H_1H3_(H_5_6),JVTAAEKCZFNVCJ-UHFFFAOYSA-N,CC(C(=O)O)O,CC(C(=O)O)O
613,InChI=1S/C25H40N7O19P3S/c1-12(23(37)38)24(39)55-7-6-27-14(33)4-5-28-21(36)18(35)25(2_3)9-48-54(45_46)51-53(43_44)47-8-13-17(50-52(40_41)42)16(34)22(49-13)32-11-31-15-19(26)29-10-30-20(15)32/h10-13_16-18_22_34-35H_4-9H2_1-3H3_(H_27_33)(H_28_36)(H_37_38)(H_43_44)(H_45_46)(H2_26_29_30)(H2_40_41_42),MZFOKIKEPGUZEN-UHFFFAOYSA-N,CC(C(=O)O)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,CC(C(=O)O)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O
615,InChI=1S/C5H11O8P/c6-1-3(7)5(9)4(8)2-13-14(10_11)12/h3_5-7_9H_1-2H2_(H2_10_11_12),NBOCCPQHBPGYCX-UHFFFAOYSA-N,C(C(C(C(=O)COP(=O)(O)O)O)O)O,C(C(C(C(=O)COP(=O)(O)O)O)O)O
616,InChI=1S/C7H15O10P/c8-1-3(9)5(11)7(13)6(12)4(10)2-17-18(14_15)16/h4-8_10-13H_1-2H2_(H2_14_15_16),JDTUMPKOJBQPKX-UHFFFAOYSA-N,C(C(C(C(C(C(=O)CO)O)O)O)O)OP(=O)(O)O,C(C(C(C(C(C(=O)CO)O)O)O)O)OP(=O)(O)O
617,InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2_5H_1_4H2_(H_6_7),MTCFGRXMJLQNBG-UHFFFAOYSA-N,C(C(C(=O)O)N)O,C(C(C(=O)O)N)O
618,InChI=1S/C6H15O9P/c7-1-3(8)5(10)6(11)4(9)2-15-16(12_13)14/h3-11H_1-2H2_(H2_12_13_14),GACTWZZMVMUKNG-UHFFFAOYSA-N,C(C(C(C(C(COP(=O)(O)O)O)O)O)O)O,C(C(C(C(C(COP(=O)(O)O)O)O)O)O)O
619,InChI=1S/C5H10O5/c6-1-3(8)5(10)4(9)2-7/h3_5-8_10H_1-2H2,ZAQJHHRNXZUBTE-UHFFFAOYSA-N,C(C(C(C(=O)CO)O)O)O,C(C(C(C(=O)CO)O)O)O
620,InChI=1S/C10H15N5O9P2/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(16)6(23-7)2-22-26(20_21)24-25(17_18)19/h3-7_16H_1-2H2_(H_20_21)(H2_11_12_13)(H2_17_18_19),DAEAPNUQQAICNR-UHFFFAOYSA-N,C1C(C(OC1N2C=NC3=C2N=CN=C3N)COP(=O)(O)OP(=O)(O)O)O,C1C(C(OC1N2C=NC3=C2N=CN=C3N)COP(=O)(O)OP(=O)(O)O)O
621,InChI=1S/C10H14N5O6P/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(16)6(21-7)2-20-22(17_18)19/h3-7_16H_1-2H2_(H2_11_12_13)(H2_17_18_19),KHWCHTKSEGGWEX-UHFFFAOYSA-N,C1C(C(OC1N2C=NC3=C2N=CN=C3N)COP(=O)(O)O)O,C1C(C(OC1N2C=NC3=C2N=CN=C3N)COP(=O)(O)O)O
622,InChI=1S/C10H16N5O12P3/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(16)6(25-7)2-24-29(20_21)27-30(22_23)26-28(17_18)19/h3-7_16H_1-2H2_(H_20_21)(H_22_23)(H2_11_12_13)(H2_17_18_19),SUYVUBYJARFZHO-UHFFFAOYSA-N,C1C(C(OC1N2C=NC3=C2N=CN=C3N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,C1C(C(OC1N2C=NC3=C2N=CN=C3N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O
626,InChI=1S/C6H12O6/c7-2-4(9)6(12)3(8)1-5(10)11/h3-4_6-9_12H_1-2H2_(H_10_11),PALQXFMLVVWXFD-UHFFFAOYSA-N,C(C(C(C(CO)O)O)O)C(=O)O,C(C(C(C(CO)O)O)O)C(=O)O
628,InChI=1S/C21H26N6O15P2/c22-17-12-18(24-7-23-17)27(8-25-12)20-16(31)14(29)11(41-20)6-39-44(36_37)42-43(34_35)38-5-10-13(28)15(30)19(40-10)26-3-1-2-9(4-26)21(32)33/h1-4_7-8_10-11_13-16_19-20_28-31H_5-6H2_(H4-_22_23_24_32_33_34_35_36_37)/p+1,SENPVEZBRZQVST-UHFFFAOYSA-O,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(=O)O,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(=O)O
634,InChI=1S/C5H11O7P/c6-2-4-3(7)1-5(11-4)12-13(8_9)10/h3-7H_1-2H2_(H2_8_9_10),KBDKAJNTYKVSEK-UHFFFAOYSA-N,C1C(C(OC1OP(=O)(O)O)CO)O,C1C(C(OC1OP(=O)(O)O)CO)O
635,InChI=1S/C5H11O7P/c6-3-1-5(7)12-4(3)2-11-13(8_9)10/h3-7H_1-2H2_(H2_8_9_10),KKZFLSZAWCYPOC-UHFFFAOYSA-N,C1C(C(OC1O)COP(=O)(O)O)O,C1C(C(OC1O)COP(=O)(O)O)O
